kid,value,idf
"12560","67","1"
"12560","196","4"
"12560","197","1"
"12560","8","3"
"12560","332","1"
"12560","462","1"
"12560","276","2"
"12560","468","1"
"12560","152","3"
"12560","89","1"
"12560","410","1"
"12560","222","1"
"12560","414","1"
"12560","608","3"
"12560","289","1"
"12560","290","1"
"12560","164","1"
"12560","357","3"
"12560","363","1"
"12560","621","1"
"12560","306","1"
"12560","310","1"
"12560","630","1"
"12560","440","4"
"12560","568","2"
"12560","249","1"
"12560","569","1"
"12561","395","1"
"12562","225","1"
"12563","609","1"
"12563","131","1"
"12563","467","1"
"12563","440","1"
"12563","317","1"
"12563","350","1"
"12564","176","1"
"12564","133","1"
"12564","519","4"
"12565","146","4"
"12565","598","5"
"12566","27","1"
"12567","511","1"
"12568","208","7"
"12568","113","1"
"12568","297","4"
"12569","570","1"
"12570","480","1"
"12570","276","1"
"12570","281","1"
"12571","320","1"
"12571","193","1"
"12571","323","1"
"12571","579","1"
"12571","582","2"
"12571","8","1"
"12571","75","1"
"12571","460","1"
"12571","80","1"
"12571","144","1"
"12571","339","1"
"12571","535","2"
"12571","90","2"
"12571","603","1"
"12571","607","1"
"12571","288","1"
"12571","353","1"
"12571","482","1"
"12571","163","1"
"12571","101","1"
"12571","485","1"
"12571","486","2"
"12571","104","1"
"12571","296","1"
"12571","619","1"
"12571","302","2"
"12571","111","1"
"12571","373","1"
"12571","247","1"
"12571","375","1"
"12571","440","2"
"12571","570","1"
"12571","634","8"
"12571","315","1"
"12571","509","2"
"12571","126","1"
"12571","511","2"
"12572","40","3"
"12573","336","1"
"12574","242","1"
"12574","516","1"
"12574","422","1"
"12574","283","1"
"12574","571","1"
"12575","168","1"
"12576","161","1"
"12576","66","1"
"12576","99","1"
"12576","355","1"
"12576","376","1"
"12577","528","1"
"12578","433","2"
"12579","641","1"
"12580","292","2"
"12581","306","1"
"12581","22","1"
"12582","364","1"
"12583","17","3"
"12583","627","1"
"12583","510","3"
"12584","82","1"
"12584","37","1"
"12584","181","1"
"12584","22","1"
"12584","423","1"
"12584","615","1"
"12584","520","1"
"12584","505","2"
"12584","619","1"
"12584","364","1"
"12584","174","1"
"12585","547","1"
"12585","548","1"
"12585","168","1"
"12585","269","1"
"12585","495","1"
"12585","208","1"
"12585","50","1"
"12585","499","1"
"12585","563","1"
"12585","468","1"
"12585","121","1"
"12585","378","1"
"12585","62","1"
"12586","136","2"
"12587","249","8"
"12588","208","1"
"12588","41","1"
"12588","459","2"
"12588","269","1"
"12588","366","1"
"12589","104","3"
"12589","536","1"
"12590","260","1"
"12591","305","1"
"12592","512","1"
"12592","513","1"
"12592","322","1"
"12592","131","1"
"12592","389","1"
"12592","583","4"
"12592","138","2"
"12592","141","1"
"12592","397","3"
"12592","273","2"
"12592","20","3"
"12592","404","2"
"12592","86","1"
"12592","150","1"
"12592","214","2"
"12592","279","2"
"12592","152","3"
"12592","89","2"
"12592","153","1"
"12592","410","1"
"12592","156","3"
"12592","288","2"
"12592","289","1"
"12592","356","1"
"12592","294","2"
"12592","614","1"
"12592","39","1"
"12592","359","1"
"12592","104","1"
"12592","426","1"
"12592","171","5"
"12592","558","1"
"12592","623","1"
"12592","304","6"
"12592","432","2"
"12592","561","1"
"12592","242","1"
"12592","179","6"
"12592","499","1"
"12592","117","2"
"12592","629","3"
"12592","310","3"
"12592","440","1"
"12592","315","1"
"12592","379","1"
"12592","572","2"
"12592","318","1"
"12593","576","1"
"12594","387","1"
"12594","628","1"
"12595","225","1"
"12596","230","1"
"12596","10","1"
"12596","332","1"
"12597","375","5"
"12598","1","3"
"12598","371","1"
"12599","488","1"
"12600","385","1"
"12600","105","1"
"12600","621","2"
"12600","238","6"
"12601","55","1"
"12602","31","1"
"12603","422","3"
"12604","258","1"
"12605","256","4"
"12605","98","1"
"12605","194","1"
"12605","484","1"
"12605","165","1"
"12605","646","2"
"12605","231","1"
"12605","615","1"
"12605","73","2"
"12605","522","1"
"12605","43","2"
"12605","139","4"
"12605","556","2"
"12605","337","1"
"12605","630","1"
"12605","23","1"
"12605","183","3"
"12605","473","2"
"12605","539","3"
"12605","412","1"
"12605","285","2"
"12606","398","1"
"12607","553","1"
"12608","323","6"
"12608","483","1"
"12608","104","3"
"12608","412","1"
"12609","20","1"
"12609","184","1"
"12610","130","1"
"12610","478","1"
"12611","214","1"
"12612","634","1"
"12613","420","1"
"12613","182","1"
"12613","120","1"
"12613","410","1"
"12613","603","2"
"12614","368","1"
"12614","65","1"
"12614","433","1"
"12614","84","1"
"12614","104","1"
"12614","280","1"
"12614","188","1"
"12614","542","1"
"12615","614","1"
"12616","50","1"
"12616","488","1"
"12617","558","1"
"12618","457","5"
"12619","246","8"
"12619","136","2"
"12619","123","1"
"12620","414","1"
"12621","505","1"
"12622","48","1"
"12622","178","1"
"12622","473","1"
"12622","426","1"
"12622","93","1"
"12622","493","1"
"12623","616","1"
"12624","55","1"
"12624","200","1"
"12624","635","1"
"12624","95","1"
"12625","608","1"
"12625","626","2"
"12626","628","1"
"12626","85","2"
"12626","486","1"
"12626","392","1"
"12626","42","1"
"12627","486","1"
"12628","592","1"
"12628","245","1"
"12628","599","1"
"12628","315","1"
"12628","587","1"
"12628","619","1"
"12628","14","1"
"12628","542","1"
"12628","447","3"
"12629","485","2"
"12629","553","1"
"12630","1","1"
"12630","467","1"
"12630","485","1"
"12630","551","1"
"12630","377","1"
"12630","508","1"
"12631","274","1"
"12632","537","1"
"12633","183","2"
"12634","161","1"
"12634","258","1"
"12634","195","1"
"12634","260","2"
"12634","165","1"
"12634","166","1"
"12634","488","1"
"12634","619","1"
"12634","467","1"
"12634","405","1"
"12634","439","1"
"12634","409","1"
"12634","412","1"
"12634","572","1"
"12635","491","1"
"12636","1","1"
"12637","442","1"
"12638","417","1"
"12639","423","1"
"12639","345","1"
"12639","618","1"
"12640","630","2"
"12641","39","1"
"12642","513","1"
"12642","418","3"
"12642","423","1"
"12642","44","1"
"12643","157","1"
"12644","375","1"
"12645","288","1"
"12645","558","1"
"12645","527","1"
"12646","305","1"
"12647","305","1"
"12647","395","1"
"12648","27","1"
"12648","252","1"
"12649","321","1"
"12649","536","4"
"12649","410","1"
"12649","476","1"
"12650","359","1"
"12651","437","2"
"12652","571","4"
"12652","511","1"
"12653","528","1"
"12653","49","2"
"12653","312","2"
"12653","344","1"
"12653","571","1"
"12653","13","2"
"12653","205","2"
"12654","421","1"
"12655","292","1"
"12656","97","1"
"12656","547","1"
"12657","136","1"
"12658","17","1"
"12658","193","1"
"12658","337","1"
"12658","435","1"
"12658","37","2"
"12658","101","1"
"12658","437","1"
"12658","41","1"
"12659","290","1"
"12659","292","2"
"12659","455","1"
"12659","200","1"
"12659","232","1"
"12659","73","1"
"12659","10","1"
"12659","47","1"
"12659","177","1"
"12659","339","2"
"12659","595","3"
"12659","183","2"
"12659","121","1"
"12660","162","1"
"12660","181","1"
"12660","197","1"
"12660","326","2"
"12660","23","1"
"12660","647","1"
"12660","200","1"
"12660","489","1"
"12660","635","1"
"12660","366","1"
"12660","223","1"
"12660","511","1"
"12661","168","1"
"12662","462","1"
"12663","192","1"
"12663","256","1"
"12663","193","2"
"12663","68","1"
"12663","453","1"
"12663","517","1"
"12663","134","2"
"12663","200","1"
"12663","10","1"
"12663","523","1"
"12663","400","2"
"12663","17","1"
"12663","273","1"
"12663","86","1"
"12663","534","1"
"12663","89","2"
"12663","345","1"
"12663","282","1"
"12663","28","1"
"12663","159","1"
"12663","287","1"
"12663","480","1"
"12663","163","1"
"12663","547","1"
"12663","611","1"
"12663","100","1"
"12663","618","1"
"12663","619","1"
"12663","364","1"
"12663","429","1"
"12663","174","1"
"12663","302","1"
"12663","47","1"
"12663","496","1"
"12663","434","2"
"12663","179","2"
"12663","371","2"
"12663","499","3"
"12663","245","1"
"12663","630","1"
"12663","439","2"
"12663","444","1"
"12663","636","1"
"12663","125","1"
"12663","445","1"
"12663","575","1"
"12664","634","1"
"12665","197","1"
"12666","612","1"
"12666","57","2"
"12667","455","1"
"12667","458","1"
"12667","203","1"
"12667","459","1"
"12667","466","1"
"12667","276","1"
"12667","279","1"
"12667","280","2"
"12667","90","1"
"12667","410","1"
"12667","603","1"
"12667","92","1"
"12667","222","1"
"12667","95","1"
"12667","292","1"
"12667","420","1"
"12667","548","1"
"12667","359","3"
"12667","42","1"
"12667","107","1"
"12667","171","1"
"12667","619","1"
"12667","365","1"
"12667","559","2"
"12667","373","1"
"12667","502","1"
"12667","505","1"
"12667","315","2"
"12667","126","1"
"12668","576","1"
"12668","98","1"
"12668","322","1"
"12668","131","1"
"12668","627","1"
"12668","487","1"
"12668","551","1"
"12668","298","2"
"12668","13","2"
"12668","318","1"
"12669","322","1"
"12669","405","1"
"12669","312","1"
"12669","121","1"
"12669","217","1"
"12669","234","1"
"12669","508","1"
"12669","29","1"
"12669","317","1"
"12669","461","1"
"12670","547","1"
"12670","500","4"
"12670","375","2"
"12670","344","1"
"12670","584","1"
"12670","222","1"
"12671","225","1"
"12671","466","1"
"12671","67","1"
"12671","435","1"
"12671","500","1"
"12671","22","1"
"12671","376","1"
"12671","153","1"
"12671","570","1"
"12671","429","1"
"12671","398","1"
"12672","80","1"
"12672","1","1"
"12672","310","1"
"12672","312","1"
"12672","217","1"
"12672","298","1"
"12672","78","1"
"12673","437","1"
"12673","646","1"
"12673","605","1"
"12674","99","1"
"12674","198","1"
"12674","377","1"
"12674","234","1"
"12674","298","1"
"12675","405","1"
"12675","41","1"
"12675","523","1"
"12675","332","1"
"12675","13","1"
"12675","589","1"
"12676","356","2"
"12676","13","1"
"12676","29","1"
"12677","496","1"
"12678","384","1"
"12678","292","1"
"12678","437","1"
"12678","310","1"
"12678","551","1"
"12678","584","1"
"12679","356","1"
"12679","377","1"
"12679","426","1"
"12679","571","1"
"12680","532","1"
"12680","487","1"
"12680","152","1"
"12680","233","1"
"12680","571","1"
"12680","636","1"
"12680","78","1"
"12680","511","1"
"12681","480","1"
"12682","1","3"
"12682","371","1"
"12683","596","1"
"12683","631","1"
"12683","57","1"
"12683","249","1"
"12683","475","1"
"12684","469","1"
"12685","19","1"
"12686","254","1"
"12687","599","7"
"12688","578","1"
"12688","533","1"
"12688","297","1"
"12688","75","1"
"12688","46","1"
"12688","366","1"
"12689","191","4"
"12690","500","5"
"12691","119","1"
"12692","80","2"
"12692","626","1"
"12692","85","1"
"12692","310","1"
"12692","493","3"
"12692","302","1"
"12693","582","1"
"12694","224","1"
"12694","33","2"
"12694","38","1"
"12694","72","1"
"12694","104","1"
"12694","328","1"
"12694","585","1"
"12694","48","1"
"12694","400","1"
"12694","145","1"
"12694","241","1"
"12694","305","1"
"12694","179","1"
"12694","371","1"
"12694","52","1"
"12694","436","2"
"12694","54","1"
"12694","214","1"
"12694","248","1"
"12694","90","2"
"12694","28","1"
"12694","510","1"
"12694","511","2"
"12695","97","1"
"12695","481","1"
"12695","258","1"
"12695","68","1"
"12695","580","1"
"12695","37","1"
"12695","421","1"
"12695","39","1"
"12695","586","1"
"12695","49","1"
"12695","466","1"
"12695","243","1"
"12695","629","1"
"12695","22","1"
"12695","153","1"
"12696","643","1"
"12696","485","1"
"12696","392","1"
"12696","41","1"
"12696","233","1"
"12696","202","3"
"12696","332","1"
"12696","269","1"
"12696","461","1"
"12696","80","1"
"12696","208","1"
"12696","528","1"
"12696","602","2"
"12696","571","2"
"12696","63","2"
"12696","95","1"
"12697","320","1"
"12697","384","1"
"12697","1","1"
"12697","609","1"
"12697","67","1"
"12697","99","1"
"12697","131","1"
"12697","643","1"
"12697","550","1"
"12697","617","1"
"12697","202","3"
"12697","459","3"
"12697","366","1"
"12697","558","1"
"12697","335","1"
"12697","214","2"
"12697","152","1"
"12697","121","1"
"12697","378","1"
"12697","507","1"
"12697","317","1"
"12697","605","1"
"12697","318","1"
"12697","350","1"
"12698","630","2"
"12699","649","3"
"12700","576","1"
"12700","193","1"
"12700","385","1"
"12700","609","1"
"12700","642","1"
"12700","67","1"
"12700","261","1"
"12700","198","1"
"12700","359","1"
"12700","617","1"
"12700","10","1"
"12700","461","1"
"12700","366","1"
"12700","558","1"
"12700","433","1"
"12700","404","1"
"12700","245","1"
"12700","440","1"
"12700","600","1"
"12700","508","1"
"12700","253","1"
"12700","222","1"
"12701","390","2"
"12702","59","2"
"12703","592","1"
"12703","225","1"
"12703","117","9"
"12703","582","1"
"12703","296","3"
"12703","383","3"
"12704","546","6"
"12705","81","3"
"12705","259","2"
"12705","565","2"
"12705","70","2"
"12705","326","3"
"12705","199","1"
"12705","152","1"
"12705","312","3"
"12705","201","1"
"12705","221","1"
"12705","637","1"
"12706","321","1"
"12706","641","1"
"12706","595","1"
"12706","580","1"
"12706","282","1"
"12706","557","1"
"12706","637","2"
"12706","303","1"
"12707","164","1"
"12708","358","1"
"12709","78","1"
"12710","252","1"
"12711","344","1"
"12712","337","1"
"12713","460","1"
"12714","511","1"
"12715","179","1"
"12715","72","1"
"12716","546","2"
"12716","150","1"
"12716","264","3"
"12717","309","1"
"12717","502","1"
"12717","423","1"
"12717","92","1"
"12717","222","1"
"12718","384","1"
"12718","1","3"
"12718","641","1"
"12718","132","2"
"12718","208","1"
"12718","464","1"
"12718","81","1"
"12718","344","1"
"12718","420","1"
"12718","422","1"
"12718","487","2"
"12718","551","1"
"12718","41","2"
"12718","107","1"
"12718","172","1"
"12718","559","1"
"12718","177","1"
"12718","242","2"
"12718","119","1"
"12718","183","3"
"12718","57","1"
"12718","505","1"
"12718","250","1"
"12718","571","1"
"12718","253","1"
"12719","387","1"
"12719","628","1"
"12720","592","1"
"12720","422","2"
"12720","231","1"
"12720","535","1"
"12720","599","1"
"12720","408","1"
"12720","29","1"
"12720","221","1"
"12720","317","1"
"12721","340","2"
"12721","31","1"
"12722","161","4"
"12722","37","2"
"12722","501","1"
"12722","490","1"
"12722","636","1"
"12722","622","4"
"12723","225","1"
"12723","257","1"
"12723","337","1"
"12723","88","1"
"12724","633","1"
"12725","237","2"
"12726","357","1"
"12726","182","1"
"12727","171","1"
"12728","598","1"
"12729","476","1"
"12729","190","3"
"12730","578","1"
"12731","478","2"
"12732","448","1"
"12732","1","1"
"12732","283","2"
"12732","364","1"
"12733","310","2"
"12733","375","1"
"12734","552","1"
"12735","194","1"
"12735","266","1"
"12735","11","1"
"12735","171","1"
"12735","398","1"
"12735","337","1"
"12735","594","1"
"12735","307","1"
"12735","85","1"
"12735","279","1"
"12735","471","1"
"12735","567","1"
"12735","505","1"
"12735","27","1"
"12735","252","1"
"12735","542","1"
"12735","543","1"
"12736","202","2"
"12737","134","2"
"12737","392","1"
"12737","140","1"
"12737","398","2"
"12737","146","3"
"12737","405","1"
"12737","534","1"
"12737","23","4"
"12737","24","1"
"12737","410","1"
"12737","411","1"
"12737","156","1"
"12737","157","1"
"12737","285","1"
"12737","30","1"
"12737","415","1"
"12737","288","1"
"12737","544","1"
"12737","161","1"
"12737","290","1"
"12737","424","1"
"12737","297","1"
"12737","425","1"
"12737","298","1"
"12737","174","1"
"12737","558","2"
"12737","308","2"
"12737","54","1"
"12737","183","1"
"12737","315","1"
"12737","63","1"
"12737","577","1"
"12737","451","1"
"12737","453","1"
"12737","455","1"
"12737","72","2"
"12737","456","1"
"12737","584","1"
"12737","203","1"
"12737","459","3"
"12737","588","5"
"12737","465","1"
"12737","467","1"
"12737","88","1"
"12737","90","1"
"12737","347","1"
"12737","221","3"
"12737","222","2"
"12737","95","1"
"12737","223","1"
"12737","225","1"
"12737","100","1"
"12737","101","1"
"12737","358","1"
"12737","487","3"
"12737","489","1"
"12737","234","2"
"12737","366","1"
"12737","622","1"
"12737","112","1"
"12737","497","1"
"12737","498","1"
"12737","631","2"
"12737","505","1"
"12737","635","1"
"12737","636","1"
"12737","510","1"
"12738","342","1"
"12739","0","1"
"12740","230","3"
"12741","559","1"
"12742","177","2"
"12743","513","4"
"12744","592","1"
"12745","18","1"
"12746","179","1"
"12746","358","1"
"12746","488","1"
"12746","95","1"
"12747","553","1"
"12748","306","1"
"12748","220","1"
"12748","559","1"
"12749","383","1"
"12750","65","1"
"12750","635","1"
"12751","205","7"
"12752","0","1"
"12752","288","2"
"12752","320","1"
"12752","68","1"
"12752","442","1"
"12753","162","2"
"12753","386","1"
"12753","265","1"
"12753","557","1"
"12753","623","1"
"12753","596","1"
"12753","628","1"
"12753","245","1"
"12753","309","1"
"12753","279","2"
"12753","280","1"
"12753","568","1"
"12753","602","2"
"12753","251","1"
"12753","412","1"
"12753","636","3"
"12753","222","1"
"12753","414","1"
"12754","224","1"
"12754","291","1"
"12754","485","4"
"12754","200","2"
"12754","10","1"
"12754","12","2"
"12754","365","1"
"12754","461","1"
"12754","206","1"
"12754","368","1"
"12754","561","6"
"12754","149","1"
"12754","56","1"
"12754","156","1"
"12754","188","1"
"12754","412","1"
"12754","444","1"
"12755","482","1"
"12756","243","2"
"12757","256","2"
"12757","235","1"
"12758","148","1"
"12758","126","1"
"12758","158","1"
"12758","559","1"
"12759","609","1"
"12760","288","1"
"12760","179","1"
"12760","277","1"
"12760","568","1"
"12760","410","1"
"12760","283","1"
"12761","301","1"
"12762","91","7"
"12763","285","2"
"12764","33","1"
"12764","437","1"
"12764","461","1"
"12765","16","1"
"12766","547","1"
"12767","326","1"
"12768","448","1"
"12768","1","1"
"12768","65","2"
"12768","545","1"
"12768","259","1"
"12768","516","1"
"12768","137","1"
"12768","234","1"
"12768","525","2"
"12768","47","4"
"12768","111","1"
"12768","402","4"
"12768","438","1"
"12768","152","1"
"12768","537","1"
"12768","410","1"
"12768","283","5"
"12768","62","2"
"12769","273","1"
"12769","124","1"
"12770","628","1"
"12771","561","1"
"12771","194","1"
"12772","403","1"
"12772","166","1"
"12773","193","1"
"12773","36","1"
"12774","304","1"
"12774","352","1"
"12774","162","2"
"12775","134","1"
"12776","0","1"
"12776","97","1"
"12776","292","1"
"12776","484","1"
"12776","166","1"
"12776","168","1"
"12776","523","1"
"12776","236","1"
"12776","49","2"
"12776","22","1"
"12776","214","1"
"12776","567","1"
"12776","88","1"
"12776","25","1"
"12776","156","1"
"12776","636","1"
"12776","95","1"
"12777","309","1"
"12778","466","1"
"12779","62","1"
"12779","543","1"
"12780","19","2"
"12780","252","1"
"12781","21","3"
"12782","432","1"
"12783","320","1"
"12783","293","1"
"12783","535","1"
"12783","648","1"
"12783","57","1"
"12784","24","1"
"12785","44","1"
"12786","437","1"
"12787","352","1"
"12787","71","1"
"12787","168","2"
"12787","392","1"
"12787","521","4"
"12787","266","1"
"12787","554","1"
"12787","203","1"
"12787","557","1"
"12787","621","2"
"12787","561","1"
"12787","307","1"
"12787","23","1"
"12787","55","1"
"12787","631","1"
"12787","376","1"
"12787","25","2"
"12787","59","1"
"12787","315","1"
"12787","222","1"
"12787","574","1"
"12787","223","1"
"12787","639","1"
"12788","421","1"
"12788","457","1"
"12788","30","1"
"12789","416","1"
"12789","123","1"
"12790","608","1"
"12790","65","1"
"12790","546","1"
"12790","317","1"
"12790","478","1"
"12791","384","5"
"12791","544","2"
"12791","115","1"
"12791","199","2"
"12791","503","1"
"12792","552","1"
"12793","549","1"
"12794","313","1"
"12795","416","1"
"12796","447","1"
"12797","224","1"
"12797","465","1"
"12797","387","1"
"12797","101","1"
"12797","214","1"
"12797","374","1"
"12797","534","2"
"12797","104","1"
"12797","618","9"
"12797","541","1"
"12797","239","2"
"12798","85","3"
"12799","310","1"
"12800","384","1"
"12800","378","1"
"12800","269","1"
"12801","113","1"
"12801","297","2"
"12802","370","1"
"12803","364","1"
"12804","224","1"
"12804","480","5"
"12804","468","1"
"12804","101","1"
"12804","390","1"
"12804","279","1"
"12804","360","1"
"12804","171","2"
"12804","203","1"
"12804","315","1"
"12804","14","1"
"12805","178","1"
"12805","386","1"
"12805","148","1"
"12805","486","1"
"12805","187","1"
"12805","237","1"
"12806","571","1"
"12807","592","17"
"12807","564","1"
"12807","424","1"
"12807","251","1"
"12807","381","1"
"12807","302","1"
"12808","647","1"
"12809","374","1"
"12810","377","8"
"12811","611","1"
"12811","229","1"
"12811","489","2"
"12811","585","2"
"12811","493","1"
"12811","304","1"
"12811","434","1"
"12811","466","1"
"12811","498","2"
"12811","341","1"
"12811","120","1"
"12811","440","5"
"12811","121","4"
"12811","126","1"
"12812","389","2"
"12812","343","5"
"12813","43","1"
"12814","481","1"
"12814","306","1"
"12814","564","1"
"12814","615","1"
"12814","524","1"
"12815","500","1"
"12815","522","1"
"12815","431","1"
"12816","636","1"
"12817","133","1"
"12818","480","3"
"12819","642","2"
"12820","243","1"
"12820","567","1"
"12821","194","2"
"12822","80","1"
"12822","177","1"
"12822","516","1"
"12822","309","1"
"12822","533","1"
"12822","581","2"
"12822","571","2"
"12822","28","1"
"12822","413","1"
"12822","621","1"
"12822","622","1"
"12822","143","1"
"12823","389","1"
"12824","230","1"
"12824","646","1"
"12825","0","1"
"12825","506","1"
"12826","572","1"
"12826","365","1"
"12827","407","1"
"12827","586","1"
"12828","127","2"
"12829","404","1"
"12830","129","1"
"12830","34","1"
"12830","547","1"
"12830","164","2"
"12830","550","1"
"12830","72","1"
"12830","618","1"
"12830","44","1"
"12830","429","1"
"12830","493","2"
"12830","434","3"
"12830","148","1"
"12830","310","2"
"12830","600","1"
"12830","57","1"
"12830","537","2"
"12830","379","1"
"12831","69","2"
"12831","262","1"
"12831","422","2"
"12831","73","1"
"12831","427","1"
"12831","587","1"
"12831","271","1"
"12831","528","5"
"12831","18","5"
"12831","181","1"
"12831","405","1"
"12831","29","5"
"12831","574","1"
"12832","481","1"
"12833","404","1"
"12834","368","7"
"12834","289","1"
"12834","321","8"
"12834","466","1"
"12834","100","3"
"12834","135","3"
"12834","552","1"
"12834","506","1"
"12834","223","5"
"12835","151","1"
"12836","359","1"
"12837","73","2"
"12838","77","1"
"12839","123","1"
"12840","10","1"
"12841","291","1"
"12841","548","1"
"12841","22","1"
"12841","554","2"
"12841","428","1"
"12842","341","4"
"12842","495","2"
"12843","437","1"
"12844","356","1"
"12844","246","1"
"12845","27","2"
"12846","597","1"
"12847","341","4"
"12848","481","2"
"12848","513","5"
"12848","306","6"
"12848","148","1"
"12848","292","1"
"12848","118","2"
"12848","647","1"
"12848","264","2"
"12848","202","5"
"12848","188","1"
"12848","268","1"
"12848","527","1"
"12849","289","1"
"12849","421","1"
"12850","500","1"
"12850","234","1"
"12851","449","1"
"12852","384","1"
"12852","323","1"
"12852","643","2"
"12852","261","1"
"12852","389","1"
"12852","390","1"
"12852","392","1"
"12852","329","1"
"12852","11","1"
"12852","75","2"
"12852","205","1"
"12852","15","1"
"12852","208","1"
"12852","592","1"
"12852","339","1"
"12852","404","1"
"12852","408","1"
"12852","217","1"
"12852","220","1"
"12852","412","1"
"12852","476","3"
"12852","358","1"
"12852","41","1"
"12852","105","1"
"12852","107","1"
"12852","173","1"
"12852","429","1"
"12852","559","1"
"12852","432","2"
"12852","437","1"
"12852","566","1"
"12852","123","1"
"12852","190","2"
"12853","130","1"
"12854","13","1"
"12855","315","1"
"12856","552","1"
"12857","53","1"
"12858","548","1"
"12859","488","1"
"12860","66","1"
"12860","516","2"
"12860","549","1"
"12861","371","1"
"12862","422","3"
"12863","518","2"
"12864","627","1"
"12864","197","1"
"12864","550","1"
"12864","135","1"
"12864","311","1"
"12864","615","1"
"12864","280","1"
"12864","25","1"
"12864","554","1"
"12864","444","1"
"12865","144","1"
"12866","465","1"
"12867","304","1"
"12867","576","1"
"12867","371","1"
"12867","615","1"
"12867","376","1"
"12867","377","1"
"12867","429","1"
"12867","621","1"
"12868","201","1"
"12868","46","1"
"12869","197","1"
"12870","125","1"
"12871","218","1"
"12872","5","1"
"12873","436","2"
"12873","565","1"
"12873","39","1"
"12873","583","1"
"12873","73","1"
"12873","636","1"
"12873","350","1"
"12874","67","1"
"12874","232","1"
"12874","268","1"
"12875","491","3"
"12876","468","1"
"12876","376","1"
"12876","265","1"
"12876","122","1"
"12876","44","2"
"12877","119","1"
"12878","585","2"
"12879","112","2"
"12879","192","1"
"12879","272","1"
"12879","576","1"
"12879","81","1"
"12879","66","1"
"12879","627","1"
"12879","612","1"
"12879","85","1"
"12879","135","1"
"12879","631","1"
"12879","648","1"
"12880","636","1"
"12881","461","3"
"12882","154","2"
"12883","230","1"
"12884","609","2"
"12884","291","1"
"12884","302","1"
"12885","255","4"
"12886","150","2"
"12887","273","1"
"12887","231","2"
"12888","146","2"
"12888","598","1"
"12889","398","4"
"12890","608","1"
"12891","588","5"
"12892","406","1"
"12892","582","1"
"12893","0","1"
"12893","1","1"
"12893","641","2"
"12893","642","5"
"12893","3","2"
"12893","643","1"
"12893","133","1"
"12893","645","2"
"12893","6","1"
"12893","518","2"
"12893","648","1"
"12893","400","1"
"12893","17","1"
"12893","274","2"
"12893","402","3"
"12893","275","2"
"12893","405","1"
"12893","540","1"
"12893","158","1"
"12893","542","2"
"12893","415","1"
"12893","33","1"
"12893","291","7"
"12893","166","1"
"12893","423","6"
"12893","296","1"
"12893","555","2"
"12893","172","2"
"12893","300","4"
"12893","430","1"
"12893","558","1"
"12893","303","2"
"12893","431","2"
"12893","48","1"
"12893","176","3"
"12893","49","1"
"12893","305","1"
"12893","561","1"
"12893","307","1"
"12893","435","1"
"12893","312","1"
"12893","188","1"
"12893","576","1"
"12893","66","1"
"12893","67","1"
"12893","323","2"
"12893","72","1"
"12893","200","1"
"12893","456","3"
"12893","457","4"
"12893","74","2"
"12893","75","1"
"12893","459","3"
"12893","460","1"
"12893","588","4"
"12893","461","1"
"12893","206","2"
"12893","464","1"
"12893","592","1"
"12893","81","1"
"12893","209","1"
"12893","82","1"
"12893","594","4"
"12893","85","1"
"12893","598","3"
"12893","344","1"
"12893","601","1"
"12893","219","1"
"12893","221","1"
"12893","350","2"
"12893","225","1"
"12893","482","1"
"12893","355","2"
"12893","612","1"
"12893","101","1"
"12893","232","2"
"12893","617","1"
"12893","107","1"
"12893","108","1"
"12893","110","1"
"12893","238","1"
"12893","366","1"
"12893","622","1"
"12893","113","1"
"12893","117","1"
"12893","118","1"
"12893","502","1"
"12893","376","4"
"12893","632","1"
"12893","249","1"
"12893","377","1"
"12893","505","1"
"12893","509","1"
"12893","511","1"
"12893","639","1"
"12894","297","1"
"12894","412","1"
"12894","94","1"
"12895","231","1"
"12895","105","1"
"12895","282","1"
"12896","134","2"
"12897","414","10"
"12898","649","1"
"12899","91","1"
"12900","466","1"
"12900","149","1"
"12901","12","8"
"12902","256","1"
"12902","194","1"
"12902","258","1"
"12902","322","1"
"12902","451","1"
"12902","460","1"
"12902","141","1"
"12902","398","1"
"12902","207","1"
"12902","591","1"
"12902","593","1"
"12902","19","1"
"12902","20","1"
"12902","408","1"
"12902","536","1"
"12902","90","1"
"12902","283","1"
"12902","415","1"
"12902","227","1"
"12902","483","1"
"12902","164","1"
"12902","292","1"
"12902","165","2"
"12902","103","1"
"12902","297","1"
"12902","617","1"
"12902","300","1"
"12902","237","1"
"12902","302","3"
"12902","559","2"
"12902","370","1"
"12902","564","1"
"12902","181","1"
"12902","502","2"
"12902","311","1"
"12902","505","1"
"12902","636","1"
"12902","189","1"
"12902","446","1"
"12903","276","1"
"12903","405","1"
"12903","120","1"
"12903","554","1"
"12904","432","1"
"12904","148","1"
"12904","101","1"
"12904","215","1"
"12904","599","1"
"12904","426","1"
"12904","187","1"
"12904","429","1"
"12905","123","1"
"12906","400","1"
"12906","371","1"
"12906","196","1"
"12906","570","1"
"12906","622","1"
"12907","628","1"
"12907","488","1"
"12907","75","3"
"12908","199","1"
"12908","426","6"
"12909","173","3"
"12910","189","1"
"12911","281","4"
"12912","560","1"
"12913","506","1"
"12913","478","2"
"12914","3","1"
"12914","68","3"
"12914","421","1"
"12914","453","1"
"12914","645","1"
"12914","6","1"
